path,pixel,S1,S2,S3,S4,S5,S6,multi
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10016_5349_99_16_vh.jpg,0.07610547915101051,0.002053942414931953,0.0024570021079853175,0.0017641613958403468,0.0011180835776031018,0.0008420288853812963,0.0006656564422883093,0.0006369598617311567
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10016_5349_99_16_vv.jpg,0.09791068881750106,0.0025657434249296784,0.0031160240760073066,0.002108175936155021,0.001328434015158564,0.000914544949773699,0.0006739530072081834,0.0006503268028609455
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10017_14288_189_32_vh.jpg,0.05107901282608509,0.001438715762924403,0.0017390195978805422,0.001163878757506609,0.0007178826141171158,0.0005291059060255066,0.00043286235886625947,0.000414793734671548
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10017_14288_189_32_vv.jpg,0.02751978673040867,0.0008148390392307192,0.0010705353575758635,0.0007562486454844475,0.0005068851896794513,0.0004106392792891711,0.0003668169025331736,0.0003523243620293215
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10022_13963_190_32_vh.jpg,0.04115074910223484,0.0011006222222931683,0.0015273542725481094,0.0010744362487457692,0.0007562952290754765,0.0006075485376641155,0.0005176848411792889,0.0004964788124198094
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10022_13963_190_32_vv.jpg,0.02962374296039343,0.000811340706422925,0.0012441734899766744,0.0009137180051766336,0.0006293980753980577,0.0005033971334341914,0.0004086163186002523,0.0003870547865517437
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10024_12140_172_24_vh.jpg,0.11785338968038558,0.003007456241175532,0.0037090110825374724,0.0026377762435004113,0.0017271984950639307,0.0012916365056298673,0.0010049354867078363,0.0009671456413343549
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10024_12140_172_24_vv.jpg,0.03383031487464905,0.0009565946529619396,0.0012949789525009692,0.0009265490458346904,0.0006478178722318262,0.000507123811985366,0.00042657571320887656,0.0004058120131958276
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10026_13773_190_32_vh.jpg,0.027005982398986817,0.0007763424480799585,0.0010047509393189102,0.0007148075324948877,0.0004961108759744092,0.0004112904018256813,0.00035404324444243684,0.00033665859227767215
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10026_13773_190_32_vv.jpg,0.009753961209207773,0.0002903144370066002,0.0004033077508211136,0.0002733902510954067,0.00017161238647531719,0.00013391973334364593,0.00011219120933674276,0.0001070217986125499
